GEO_ID|B19013_E001|B19013_M001
1550000US4263360033|65536|8591
1550000US4263408003|29107|19376
1550000US4263416097|47321|44358
1550000US4263488095|111250|45744
1550000US4263496035|70625|22437
1550000US4263496081|30417|27964
1550000US4263536107|58750|23476
1550000US4263624011|42852|3016
1550000US4263664071|84524|28434
1550000US4263688027|71563|16766
1550000US4263800013|92273|70487
1550000US4263808091|75188|11199
1550000US4263840133|59503|20652
1550000US4263976087|52826|12851
1550000US4264000013|-666666666|-222222222
1550000US4264032071|136798|8956
1550000US4264056011|-666666666|-222222222
1550000US4264072011|117188|25098
1550000US4264080013|52344|30325
1550000US4264104107|47833|4579
1550000US4264112071|87603|11838
1550000US4264184003|67632|51084
1550000US4264188107|84000|73541
1550000US4264200035|28750|6795
1550000US4264224051|52610|11511
1550000US4264256013|-666666666|-222222222
1550000US4264288021|-666666666|-222222222
1550000US4264296083|-666666666|-222222222
1550000US4264368085|48775|7561
1550000US4264376065|43797|6546
1550000US4264392071|89659|39140
1550000US4264432059|110446|7538
1550000US4264440039|58438|43095
1550000US4264464017|147703|11724
1550000US4264488067|-666666666|-222222222
1550000US4264488109|92625|84304
1550000US4264560075|90556|17040
1550000US4264584017|79545|17068
1550000US4264784047|50658|13618
1550000US4264832045|90842|10303
1550000US4264856017|79333|9812
1550000US4264904031|46964|13567
1550000US4265000107|73250|14058
1550000US4265088021|46458|34271
1550000US4265112097|86964|20701
1550000US4265192011|106338|14603
1550000US4265256013|63194|10441
1550000US4265328013|71750|11349
1550000US4265336011|72394|12562
1550000US4265360063|47083|15930
1550000US4265392007|40009|7728
1550000US4265496061|71875|27850
1550000US4265568091|78333|16356
1550000US4265736111|43417|8788
1550000US4265848059|56667|37530
1550000US4265872037|70417|47075
1550000US4265944015|55982|10828
1550000US4265976051|-666666666|-222222222
1550000US4265984071|70625|56554
1550000US4266004013|-666666666|-222222222
1550000US4266016125|57455|10496
1550000US4266144045|76563|7443
1550000US4266144091|154250|133860
1550000US4266168095|81000|21183
1550000US4266192045|250001|-333333333
1550000US4266232117|46111|7759
1550000US4266256091|91550|19739
1550000US4266304063|67292|20175
1550000US4266320003|100000|54494
1550000US4266384035|78456|10975
1550000US4266392071|99902|22704
1550000US4266408105|57546|14637
1550000US4266440121|52917|11655
1550000US4266448055|48431|11562
1550000US4266472051|60714|28758
1550000US4266560043|63594|12223
1550000US4266568013|55714|5318
1550000US4266576091|70168|11432
1550000US4266688027|78214|48380
1550000US4266696037|46442|28795
1550000US4266720005|66667|12728
1550000US4266808123|97375|14127
1550000US4266832003|79236|23067
1550000US4266864043|75086|8566
1550000US4266928045|123750|23473
1550000US4267104029|90608|9622
1550000US4267120039|70250|12216
1550000US4267220013|23958|15900
1550000US4267224107|58371|7898
1550000US4267256009|47222|4944
1550000US4267264045|177188|81479
1550000US4267304011|78953|4476
1550000US4267344047|61364|5834
1550000US4267352021|-666666666|-222222222
1550000US4267384031|49750|12742
1550000US4267416129|-666666666|-222222222
1550000US4267584111|70278|16356
1550000US4267608021|62971|17805
1550000US4267616081|72656|33688
1550000US4267624035|49583|24435
1550000US4267632061|70114|4339
1550000US4267648063|53125|12149
1550000US4267656071|82857|46005
1550000US4267712091|82806|4029
1550000US4267744075|81625|19959
1550000US4267784033|50093|16407
1550000US4267848085|75000|28970
1550000US4267872027|-666666666|-222222222
1550000US4267920021|65865|13270
1550000US4268036089|61140|946
1550000US4268036103|68500|16088
1550000US4268056019|54632|6562
1550000US4268072009|36250|9555
1550000US4268088089|85073|28597
1550000US4268096015|57788|9191
1550000US4268104021|41250|15365
1550000US4268144075|90063|14908
1550000US4268152009|62250|35511
1550000US4268188041|82835|14324
1550000US4268192077|119083|35586
1550000US4268200071|116607|49218
1550000US4268248011|-666666666|-222222222
1550000US4268312107|50964|7559
1550000US4268328091|65962|4518
1550000US4268376055|68315|31464
1550000US4268432129|53354|13324
1550000US4269000069|48776|2610
1550000US4269216109|56295|10475
1550000US4269248017|86276|9057
1550000US4269256107|84100|29042
1550000US4269272121|55357|13975
1550000US4269309019|117647|19529
1550000US4269336051|41667|12149
1550000US4269336111|-666666666|-222222222
1550000US4269360133|67813|21902
1550000US4269368129|50536|6965
1550000US4269376003|77454|20338
1550000US4269400003|195750|49264
1550000US4269416003|156667|26013
1550000US4269456061|64167|39034
1550000US4269600097|32753|2379
1550000US4269616109|73462|19062
1550000US4269680111|39375|38189
1550000US4269715019|98403|18516
1550000US4269720085|40089|3920
1550000US4269752045|66378|12255
1550000US4269776003|44571|7096
1550000US4269800085|52668|9403
1550000US4269816011|58750|17590
1550000US4269832079|44167|34704
1550000US4269936085|60000|10483
1550000US4269952079|34352|28566
1550000US4269984123|54458|15276
1550000US4270020013|102083|28192
1550000US4270032013|126181|712
1550000US4270040063|44375|16025
1550000US4270056107|40435|6598
1550000US4270064107|83566|8859
1550000US4270128107|63864|47872
1550000US4270224079|42697|4658
1550000US4270248011|74583|6792
1550000US4270256133|78750|14886
1550000US4270304105|39917|13918
1550000US4270352041|44278|9436
1550000US4270352055|71156|1805
1550000US4270362041|20833|13387
1550000US4270368031|45865|6025
1550000US4270376007|80313|47561
1550000US4270384041|67368|6006
1550000US4270408061|61000|16037
1550000US4270464011|70833|6865
1550000US4270568133|93528|28099
1550000US4270608013|83250|41133
1550000US4270640021|69063|40295
1550000US4270652089|91736|22944
1550000US4270664087|-666666666|-222222222
1550000US4270704079|49028|25746
1550000US4270744017|108702|20686
1550000US4270840069|44639|6909
1550000US4270880011|80565|15866
1550000US4270984013|88438|47189
1550000US4270996013|-666666666|-222222222
1550000US4271008091|137806|18963
1550000US4271032043|114167|35196
1550000US4271056037|85313|4436
1550000US4271080077|116088|50347
1550000US4271144077|43823|9630
1550000US4271160129|83036|68943
1550000US4271176031|46346|8619
1550000US4271184019|44447|16612
1550000US4271210019|-666666666|-222222222
1550000US4271232125|72930|53078
1550000US4271248083|62500|10572
1550000US4271256063|40833|19887
1550000US4271298013|-666666666|-222222222
1550000US4271320051|74333|26306
1550000US4271424129|49821|26531
1550000US4271456051|64583|43430
1550000US4271504071|-666666666|-222222222
1550000US4271600027|70250|25978
1550000US4271620073|61750|3870
1550000US4271672027|100240|14114
1550000US4271688097|55625|12154
1550000US4271776111|44519|6999
1550000US4271848071|72313|40941
1550000US4271856091|77342|11122
1550000US4271976005|40313|14266
1550000US4272072029|63438|15899
1550000US4272080051|46500|18762
1550000US4272168021|32273|4447
1550000US4272192129|58952|6399
1550000US4272216007|63750|17755
1550000US4272344021|71563|10829
1550000US4272376073|57708|13460
1550000US4272416027|56773|21456
1550000US4272432029|64882|9204
1550000US4272448035|45000|12304
1550000US4272520011|74167|21669
1550000US4272552051|70489|7739
1550000US4272576125|-666666666|-222222222
1550000US4272592015|87604|9696
1550000US4272616129|54318|13539
1550000US4272648081|60020|7523
1550000US4272704039|44583|15050
1550000US4272736125|69955|11512
1550000US4272768017|145865|10911
1550000US4272872039|48833|14963
1550000US4272920029|70181|7270
1550000US4272960003|62273|13172
1550000US4272988013|26000|6424
1550000US4273192133|65524|4280
1550000US4273224021|45278|13711
1550000US4273264091|160938|38096
1550000US4273288027|57639|26959
1550000US4273296011|-666666666|-222222222
1550000US4273312091|86538|33948
1550000US4273318011|49047|16230
1550000US4273456013|-666666666|-222222222
1550000US4273528133|94219|10730
1550000US4273704123|50287|25794
1550000US4273720051|38478|12523
1550000US4273784127|62788|8594
1550000US4273808027|43459|5082
1550000US4273848055|82667|16734
1550000US4273888043|55861|7653
1550000US4274040071|46250|9880
1550000US4274104133|80156|22122
1550000US4274160077|78558|48295
1550000US4274184037|70000|24155
1550000US4274224125|46354|3471
1550000US4274232095|112692|23555
1550000US4274288085|55039|18093
1550000US4274360009|58333|30751
1550000US4274416133|109650|37772
1550000US4274448011|49667|32379
1550000US4274544027|138313|20769
1550000US4274568011|65000|48046
1550000US4274660091|74704|8675
1550000US4274672111|58438|25230
1550000US4274712071|85753|7265
1550000US4274728031|51250|1798
1550000US4274744011|77857|62537
1550000US4274848087|65313|35415
1550000US4274864097|-666666666|-222222222
1550000US4274888089|58412|6694
1550000US4274944003|151103|43060
1550000US4275000121|52153|8830
1550000US4275024123|68056|13595
1550000US4275072079|62450|10050
1550000US4275136021|69063|9854
1550000US4275168065|50714|6344
1550000US4275248025|69327|19412
1550000US4275272107|61429|53560
1550000US4275296013|70905|43758
1550000US4275304097|42238|7074
1550000US4275381103|67778|43634
1550000US4275432089|69441|10830
1550000US4275568115|54911|6092
1550000US4275574133|59393|8275
1550000US4275584129|62727|9406
1550000US4275648045|138679|24881
1550000US4275664071|110305|12128
1550000US4275712091|109510|36764
1550000US4275728105|62917|14930
1550000US4275816003|56594|6168
1550000US4275832079|64397|7438
1550000US4275888065|39444|9840
1550000US4275936013|81118|26799
1550000US4275944015|53438|27090
1550000US4275968001|50000|23519
1550000US4276032107|48920|7331
1550000US4276104003|41466|7756
1550000US4276144095|97857|23710
1550000US4276184069|57667|10725
1550000US4276232125|73281|14469
1550000US4276304017|70642|15558
1550000US4276304091|79884|14061
1550000US4276320011|70278|10984
1550000US4276336005|51250|7690
1550000US4276400071|62857|19223
1550000US4276432097|-666666666|-222222222
1550000US4276440127|52854|48221
1550000US4276496115|53333|15747
1550000US4276536067|39375|9863
1550000US4276552125|117813|12064
1550000US4276560003|214375|21679
1550000US4276584029|96667|22349
1550000US4276632061|50938|19588
1550000US4276648069|49673|9728
1550000US4276696123|40385|6660
1550000US4276724075|-666666666|-222222222
1550000US4276744065|75500|34551
1550000US4276808117|41875|13394
1550000US4276848053|44583|17677
1550000US4276880013|62991|38104
1550000US4276904039|36071|7878
1550000US4277016027|74405|32708
1550000US4277104011|86284|11486
1550000US4277144029|94559|31670
1550000US4277163025|76983|30022
1550000US4277168015|53354|4885
1550000US4277184107|67250|11415
1550000US4277232039|60000|16108
1550000US4277272003|-666666666|-222222222
1550000US4277272129|57557|10617
1550000US4277288045|83906|49369
1550000US4277304091|111875|27261
1550000US4277335033|107051|15584
1550000US4277392107|59181|8224
1550000US4277424025|56389|13119
1550000US4277448097|68214|15122
1550000US4277456017|72536|14165
1550000US4277488077|93472|66769
1550000US4277520091|122000|25760
1550000US4277568033|75417|25698
1550000US4277576109|79500|27298
1550000US4277584015|47992|5420
1550000US4277656079|60164|13960
1550000US4277704017|88646|42163
1550000US4277744017|68898|5396
1550000US4277784131|55542|5215
1550000US4277808013|46250|18666
1550000US4277808021|59250|11461
1550000US4277832097|84750|66701
1550000US4277912003|42344|6280
1550000US4277968107|55357|30275
1550000US4278008125|68542|24683
1550000US4278115133|65885|34774
1550000US4278120031|87361|49111
1550000US4278144035|55000|23401
1550000US4278168013|50889|4755
1550000US4278186013|-666666666|-222222222
1550000US4278240105|42647|24568
1550000US4278448049|41764|9328
1550000US4278456115|58125|13382
1550000US4278472043|-666666666|-222222222
1550000US4278528051|37886|9467
1550000US4278608019|51111|40282
1550000US4278616027|58250|6474
1550000US4278624029|121964|74440
1550000US4278698083|-666666666|-222222222
1550000US4278700021|-666666666|-222222222
1550000US4278712045|58588|15825
1550000US4279016079|81120|8262
1550000US4279424111|37708|12243
1550000US4279472121|66607|23554
1550000US4279496013|-666666666|-222222222
1550000US4279504019|63839|18018
1550000US4279640133|96368|14310
1550000US4279644057|-666666666|-222222222
1550000US4279680107|67315|36486
1550000US4279682133|80179|14150
1550000US4279768051|51000|13867
1550000US4279776129|47530|6153
1550000US4279792069|77500|20087
1550000US4279872125|39294|26436
1550000US4279912039|64643|13882
1550000US4280032003|46610|9357
1550000US4280040003|41382|9709
1550000US4280136013|-666666666|-222222222
1550000US4280144119|-666666666|-222222222
1550000US4280218045|93370|9367
1550000US4280229017|106034|6209
1550000US4280248045|250001|-333333333
1550000US4280248091|250001|-333333333
1550000US4280264021|64904|21237
1550000US4280288021|41964|10043
1550000US4280336011|103565|12427
1550000US4280368073|64375|28696
1550000US4280384031|47978|12658
1550000US4280432087|-666666666|-222222222
1550000US4280480071|73333|8461
1550000US4280600003|59375|22546
1550000US4280640033|44643|15495
1550000US4280652127|90408|34017
1550000US4280656037|-666666666|-222222222
1550000US4280800095|72934|8282
1550000US4280808011|56058|54813
1550000US4280880073|53906|8418
1550000US4280896079|46424|5899
1550000US4280962017|56429|9912
1550000US4281000123|49609|6450
1550000US4281080079|47917|16001
1550000US4281328125|50548|6814
1550000US4281360071|118750|52483
1550000US4281424093|46250|35662
1550000US4281456049|48393|24190
1550000US4281616097|50156|9097
1550000US4281648049|49688|17402
1550000US4281664069|116389|29594
1550000US4281712127|50568|9983
1550000US4281752045|121000|23164
1550000US4281808055|85880|16225
1550000US4281824055|56413|7314
1550000US4281832059|60536|23675
1550000US4281856025|56094|18858
1550000US4281936129|66500|56114
1550000US4281960047|58672|8538
1550000US4282008133|65022|8428
1550000US4282080025|56250|10053
1550000US4282088025|74527|24951
1550000US4282128111|51250|14163
1550000US4282160117|54559|6719
1550000US4282200133|85000|31913
1550000US4282296011|63240|12560
1550000US4282320077|128853|29867
1550000US4282344049|44417|9641
1550000US4282376125|68264|9156
1550000US4282616125|67109|25188
1550000US4282704029|71875|9059
1550000US4282736091|138654|29444
1550000US4282792033|36591|19732
1550000US4282832095|70250|19626
1550000US4282848003|57273|11375
1550000US4282920041|72778|19333
1550000US4282952131|52422|11009
1550000US4282968117|44500|13153
1550000US4283104029|82788|10743
1550000US4283120011|70331|14789
1550000US4283136079|46856|9223
1550000US4283172005|91250|19675
1550000US4283200003|74545|18212
1550000US4283248005|58125|28876
1550000US4283272125|-666666666|-222222222
1550000US4283280011|65750|30497
1550000US4283328129|76563|5761
1550000US4283376019|56667|21280
1550000US4283472007|52017|10930
1550000US4283496085|73393|23162
1550000US4283504125|73125|14485
1550000US4283512003|64314|6485
1550000US4283520119|33514|10736
1550000US4283584021|94173|9245
1550000US4283656079|61250|25884
1550000US4283680129|41554|12172
1550000US4283720079|63529|48155
1550000US4283736033|40469|23000
1550000US4283848073|41429|4601
1550000US4283856079|59498|13414
1550000US4283928011|56818|7404
1550000US4284064019|43355|1876
1550000US4284144003|75054|11263
1550000US4284176059|38268|7532
1550000US4284240021|45197|9195
1550000US4284248029|77313|13837
1550000US4284272079|81316|19556
1550000US4284280011|70500|21289
1550000US4284288133|59773|19518
1550000US4284376085|48750|11778
1550000US4284440003|59242|4089
1550000US4284512003|77752|7391
1550000US4284552079|56979|10263
1550000US4284696127|43707|12097
1550000US4284704003|57054|14892
1550000US4284856011|123750|15069
1550000US4284931125|76198|12089
1550000US4284968043|55938|15906
1550000US4285076037|50313|13196
1550000US4285078037|43125|40206
1550000US4285088047|48750|31075
1550000US4285152079|46597|2667
1550000US4285188003|46013|4611
1550000US4285272013|49444|5291
1550000US4285312081|48388|3967
1550000US4285320043|58015|6366
1550000US4285408091|96842|6204
1550000US4285464071|100727|6965
1550000US4285496003|36161|12107
1550000US4285528021|-666666666|-222222222
1550000US4285592095|80565|5601
1550000US4285632111|48299|11383
1550000US4285664095|62888|11774
1550000US4285712059|55500|12524
1550000US4285728133|57411|9853
1550000US4285792119|76563|15003
1550000US4285872133|59167|22739
1550000US4285968071|93421|84972
1550000US4286000125|80905|16271
1550000US4286056011|99348|24132
1550000US4286112017|163083|32226
1550000US4286128009|39375|12654
1550000US4286160039|69063|11183
1550000US4286224121|50526|22390
1550000US4286288045|66818|21805
1550000US4286352017|175338|29858
1550000US4286432027|51250|41566
1550000US4286472035|53750|23949
1550000US4286480013|-666666666|-222222222
1550000US4286528041|83558|17614
1550000US4286560005|69722|20915
1550000US4286568065|73125|31329
1550000US4286576091|153021|71043
1550000US4286640133|70179|13649
1550000US4286656015|39063|15876
1550000US4286672129|58977|34274
1550000US4286712125|-666666666|-222222222
1550000US4286744091|130833|35313
1550000US4286776091|142853|20882
1550000US4286856079|71406|8298
1550000US4286880011|86786|20444
1550000US4286920017|107639|14142
1550000US4286936027|102292|54678
1550000US4286952079|92292|24419
1550000US4286968045|55667|4931
1550000US4286976087|62602|7717
1550000US4287006013|61875|37833
1550000US4287040133|54886|18428
1550000US4287048133|42351|2908
1550000US4287064133|76563|16181
1550000US4287080133|68214|18210
1550000US4287088133|75833|2950
1550000US4287136001|54167|12231
1550000US4287208129|68125|15920
1550000US4287224123|54375|11914
1550000US4287232129|67917|13193
1550000US4287240129|48707|30899
1550000US4287272019|63038|8908
1550000US4287320027|96083|21751
1550000US4403520009|98875|49770
1550000US4408020009|72383|26375
1550000US4412340009|92419|37539
1550000US4414140007|43092|3421
1550000US4414320009|109563|29552
1550000US4414860007|92228|27514
1550000US4415940007|-666666666|-222222222
1550000US4419180007|83123|4393
1550000US4420260007|120365|22822
1550000US4422960007|71736|5309
1550000US4427640007|52742|41635
1550000US4431240003|96176|19102
1550000US4431600007|92367|14005
1550000US4433040007|103430|29284
1550000US4433400007|62750|42220
1550000US4434660009|93888|22435
1550000US4435200009|-666666666|-222222222
1550000US4438980009|108056|44517
1550000US4445010005|128750|36750
1550000US4446000009|113438|69145
1550000US4448700009|76528|18134
1550000US4449960005|81330|4317
1550000US4450140005|90659|11626
1550000US4454460007|97064|25012
1550000US4454640007|62799|3637
1550000US4459000007|61365|2746
1550000US4460260009|114010|49807
1550000US4470700005|86102|8343
1550000US4472500007|93901|11448
1550000US4473132009|99254|22456
1550000US4474300003|81009|3447
1550000US4475200009|133542|40313
1550000US4475920009|110000|36264
1550000US4476820009|86343|6269
1550000US4480780007|54398|4687
1550000US4480960009|92434|75574
1550000US4500100001|41025|4285
1550000US4500165055|-666666666|-222222222
1550000US4500370019|-666666666|-222222222
1550000US4500550003|65712|7263
1550000US4500775027|26840|11774
1550000US4500955005|19921|10370
1550000US4501360007|40445|2329
1550000US4501450043|42145|14543
1550000US4501450089|81103|24235
1550000US4501810001|-666666666|-222222222
1550000US4502080083|39931|17523
1550000US4502125079|100625|14030
1550000US4502440077|54453|17569
1550000US4502530083|50602|9242
1550000US4502665079|23015|5086
1550000US4503115061|-666666666|-222222222
1550000US4503205051|35000|19717
1550000US4503385019|63533|15035
1550000US4503430051|70227|13201
1550000US4503790009|27021|19358
1550000US4504060011|38065|13612
1550000US4504300063|51346|13084
1550000US4504300081|38984|29675
1550000US4504528091|141709|10718
1550000US4504690013|60366|15635
1550000US4504915003|46042|20316
1550000US4505365007|46713|8755
1550000US4505410003|46042|13488
1550000US4505545083|44250|6779
1550000US4505680069|37891|7571
1550000US4505770045|46393|4322
1550000US4506040055|40714|26231
1550000US4506310061|40909|7526
1550000US4506400021|29564|8747
1550000US4506490011|26667|10703
1550000US4506850069|-666666666|-222222222
1550000US4507210013|99575|5950
1550000US4507255039|-666666666|-222222222
1550000US4507255079|100595|21031
1550000US4507345083|68993|18400
1550000US4507525015|61528|28724
1550000US4507535015|56635|19327
1550000US4507840075|33250|11245
1550000US4508110055|128580|37646
1550000US4508155047|42981|33170
1550000US4508245075|34486|5151
1550000US4508830051|134375|69378
1550000US4509527075|33406|4800
1550000US4509782061|-666666666|-222222222
1550000US4509865049|37542|5493
1550000US4510000051|53438|12638
1550000US4510090087|19770|12582
1550000US4510135057|88750|37133
1550000US4510270003|32279|11672
1550000US4510360013|58390|7779
1550000US4510585045|-666666666|-222222222
1550000US4510720001|30078|7929
1550000US4510855055|54141|15259
1550000US4510900017|64821|23459
1550000US4511035083|37667|4595
1550000US4511125083|85227|27642
1550000US4511350085|67619|46629
1550000US4511620079|46610|3797
1550000US4511755087|49732|15730
1550000US4511833051|66955|5804
1550000US4512205025|-666666666|-222222222
1550000US4512430091|50920|12174
1550000US4512520077|51455|46517
1550000US4512655063|57726|6870
1550000US4512655079|56000|48569
1550000US4512925067|-666666666|-222222222
1550000US4512965007|71292|14973
1550000US4513015077|45909|20718
1550000US4513060083|29750|17935
1550000US4513150063|77917|11577
1550000US4513330015|103627|9520
1550000US4513330019|81525|2321
1550000US4513600025|30658|12995
1550000US4513735021|-666666666|-222222222
1550000US4514018085|39688|6175
1550000US4514050021|-666666666|-222222222
1550000US4514050083|43182|8544
1550000US4514095023|39951|7820
1550000US4514140025|52232|9940
1550000US4514230073|61944|8531
1550000US4514455045|-666666666|-222222222
1550000US4514590065|-666666666|-222222222
1550000US4514860003|52991|11655
1550000US4514950007|-666666666|-222222222
1550000US4514950077|50169|6392
1550000US4515040077|-666666666|-222222222
1550000US4515220083|45386|11248
1550000US4515295059|38350|5609
1550000US4515310069|32847|14348
1550000US4515355091|63649|15985
1550000US4515625047|-666666666|-222222222
1550000US4516000063|72599|43031
1550000US4516000079|54079|1679
1550000US4516180045|-666666666|-222222222
1550000US4516360083|-666666666|-222222222
1550000US4516405051|48161|7237
1550000US4516675053|-666666666|-222222222
1550000US4516720075|41875|27040
1550000US4516855075|49886|40053
1550000US4516945047|-666666666|-222222222
1550000US4516990029|63977|7114
1550000US4517215041|47813|9820
1550000US4517260083|36585|18132
1550000US4517845083|-666666666|-222222222
1550000US4517890059|39625|8499
1550000US4518250077|105357|103771
1550000US4518340013|-666666666|-222222222
1550000US4518430085|62159|12882
1550000US4518475041|111563|67411
1550000US4518565031|33750|7341
1550000US4518610013|146349|638
1550000US4518706067|14485|8276
1550000US4518810043|237560|55296
1550000US4519105009|32679|22577
1550000US4519285079|37590|5350
1550000US4519420033|34086|8705
1550000US4519870001|50000|12772
1550000US4520365031|27569|5665
1550000US4520590083|47966|25400
1550000US4521040001|50417|16269
1550000US4521130043|-666666666|-222222222
1550000US4521265083|58112|12197
1550000US4521310045|52500|12083
1550000US4521985007|-666666666|-222222222
1550000US4521985077|62551|6935
1550000US4522050055|45929|13226
1550000US4522075021|30758|12500
1550000US4522390079|21620|13576
1550000US4522547085|-666666666|-222222222
1550000US4522795037|32200|20319
1550000US4522997075|44495|10446
1550000US4523020029|84063|17853
1550000US4523110063|41985|22711
1550000US4523200009|35923|5284
1550000US4523245055|83611|19504
1550000US4523290057|72898|28110
1550000US4523335011|38854|13066
1550000US4523425061|36660|22778
1550000US4523470075|30967|1354
1550000US4523605083|-666666666|-222222222
1550000US4523830049|33405|18383
1550000US4524020023|33802|11357
1550000US4524100075|80000|42277
1550000US4524370005|42760|7705
1550000US4524505083|49650|17564
1550000US4524730007|-666666666|-222222222
1550000US4524730073|112609|25859
1550000US4524865063|42889|12320
1550000US4525360083|-666666666|-222222222
1550000US4525405051|48878|19935
1550000US4525540045|133750|14917
1550000US4525810041|56031|4226
1550000US4525945033|-666666666|-222222222
1550000US4526035019|88424|39489
1550000US4526305079|68110|7436
1550000US4526372051|66172|14820
1550000US4526485027|60060|7770
1550000US4526845023|49844|8397
1550000US4526890091|128125|12028
1550000US4527070045|74936|12552
1550000US4527070059|70156|15869
1550000US4527565013|88125|34863
1550000US4527835049|77292|40135
1550000US4527970079|36966|20517
1550000US4528060021|38059|4698
1550000US4528375045|43796|4477
1550000US4528455051|51781|6540
1550000US4528780063|55625|13368
1550000US4528825023|74022|17253
1550000US4528870043|50000|4980
1550000US4529005049|32833|4860
1550000US4529050063|72500|16883
1550000US4529140053|-666666666|-222222222
1550000US4529275083|47917|34049
1550000US4529320083|-666666666|-222222222
1550000US4529410003|46643|11351
1550000US4529635045|67147|11412
1550000US4529815015|84041|3270
1550000US4529950009|-666666666|-222222222
1550000US4530220083|-666666666|-222222222
1550000US4530265003|32339|12162
1550000US4530355059|45313|22806
1550000US4530490023|28804|20970
1550000US4530535089|40417|27854
1550000US4530760051|-666666666|-222222222
1550000US4530850045|65519|2519
1550000US4530895047|38884|1593
1550000US4530985045|74872|6425
1550000US4530985083|66068|4890
1550000US4531210035|-666666666|-222222222
1550000US4531660033|-666666666|-222222222
1550000US4531885049|50875|9723
1550000US4532065015|79305|5519
1550000US4532172013|97825|32890
1550000US4532245013|-666666666|-222222222
1550000US4532245053|75900|18616
1550000US4532335035|59595|19226
1550000US4532560031|46230|5082
1550000US4532965057|48462|20892
1550000US4533100071|-666666666|-222222222
1550000US4533145089|36042|10283
1550000US4533640091|56250|12489
1550000US4533820011|32500|22156
1550000US4533977083|45300|7859
1550000US4534045013|93694|6246
1550000US4534225047|55357|13740
1550000US4534360075|24185|16298
1550000US4534495019|77191|24134
1550000US4534720007|37308|6572
1550000US4534765051|54297|33635
1550000US4534810001|-666666666|-222222222
1550000US4534810007|50875|24782
1550000US4534990079|57262|11390
1550000US4535635091|101616|16041
1550000US4535755083|50938|25700
1550000US4535800083|41007|10341
1550000US4535890063|73011|18605
1550000US4535890079|79898|12850
1550000US4535980057|40139|28593
1550000US4536070029|-666666666|-222222222
1550000US4536115019|160417|47979
1550000US4536160007|22760|12151
1550000US4536205003|36632|4179
1550000US4536250029|54896|27785
1550000US4536430019|95364|5685
1550000US4536475015|-666666666|-222222222
1550000US4536610025|35208|13179
1550000US4536655039|35833|9266
1550000US4536790059|52381|37971
1550000US4537105041|46528|16162
1550000US4537150037|31910|9550
1550000US4537330087|36023|19803
1550000US4537465045|28207|3208
1550000US4538058073|113162|16152
1550000US4538095057|55481|9572
1550000US4538110051|-666666666|-222222222
1550000US4538162019|214250|50148
1550000US4538590089|31227|10399
1550000US4538950011|53750|22307
1550000US4539220015|78000|10348
1550000US4539220019|58474|26390
1550000US4539265007|86354|40143
1550000US4539310041|37013|11093
1550000US4539475079|111477|18231
1550000US4539512001|45759|33064
1550000US4539715033|24853|7031
1550000US4539772085|47290|17553
1550000US4539785091|111424|8244
1550000US4539805031|40489|20467
1550000US4539895057|37714|9297
1550000US4540075083|41414|12683
1550000US4540210089|35658|8810
1550000US4540390003|47848|6365
1550000US4540480033|44330|9332
1550000US4540525013|55658|11279
1550000US4540615059|52585|9535
1550000US4541065091|77500|21907
1550000US4541335063|78164|8469
1550000US4541380077|41898|13362
1550000US4541740019|41250|33432
1550000US4541740035|-666666666|-222222222
1550000US4541830043|70000|5373
1550000US4541965071|88250|34037
1550000US4542010051|60677|10245
1550000US4542055033|-666666666|-222222222
1550000US4542095051|-666666666|-222222222
1550000US4542100075|43000|12033
1550000US4542145013|-666666666|-222222222
1550000US4542190087|37273|9306
1550000US4542280029|34938|26808
1550000US4542460073|-666666666|-222222222
1550000US4542730051|34564|5737
1550000US4542820001|-666666666|-222222222
1550000US4542865023|57250|28798
1550000US4543000055|57885|6284
1550000US4543090049|51705|27821
1550000US4543135031|22060|2188
1550000US4543315083|76723|15122
1550000US4543360061|21953|11361
1550000US4543495025|56964|15592
1550000US4543585019|110000|39175
1550000US4543630069|35987|13839
1550000US4543675091|83958|10126
1550000US4543720065|37568|9713
1550000US4544350027|27138|9678
1550000US4544395061|25940|5467
1550000US4544575067|28551|4165
1550000US4545115045|75565|7664
1550000US4545295085|49712|21481
1550000US4545430083|48750|31154
1550000US4545790019|91472|12595
1550000US4547050065|91316|38386
1550000US4547200087|37500|9395
1550000US4547275015|83079|7882
1550000US4547320003|58500|27485
1550000US4547320081|32250|27600
1550000US4548310065|41715|6852
1550000US4548355025|71875|48622
1550000US4548535019|115167|5426
1550000US4548670059|-666666666|-222222222
1550000US4548737085|-666666666|-222222222
1550000US4548805067|38304|7362
1550000US4548900037|73750|27230
1550000US4548985043|71019|12197
1550000US4549075051|50558|5050
1550000US4549390075|38750|17545
1550000US4549570071|47565|5265
1550000US4549705003|56304|25352
1550000US4549885091|92083|23330
1550000US4549975073|42550|33465
1550000US4550020033|48375|31399
1550000US4550110067|42981|17243
1550000US4550290047|55694|7703
1550000US4550515077|60750|25854
1550000US4550560075|40069|10895
1550000US4550695003|84639|11750
1550000US4550695037|-666666666|-222222222
1550000US4550875015|-666666666|-222222222
1550000US4550875019|51866|2279
1550000US4550875035|90338|7714
1550000US4551145031|71000|31918
1550000US4551180007|93271|19703
1550000US4551280051|69792|5318
1550000US4551367027|43750|16878
1550000US4551550075|45375|15519
1550000US4551720063|69475|5034
1550000US4551887085|55104|52047
